Time,Humidity,Atmospheric_Temp,Soil_Temp,Soil_Moisture,Rainfall,Dew_Point
2026-02-08 21:00:00+00:00,60,20.4,19.1,0.235,0.0,12.399999999999999
2026-02-08 22:00:00+00:00,75,19.3,19.7,0.233,0.0,14.3
2026-02-08 23:00:00+00:00,70,19.6,19.2,0.232,0.0,13.600000000000001
2026-02-09 00:00:00+00:00,63,19.6,17.9,0.23,0.0,12.200000000000001
2026-02-09 01:00:00+00:00,72,18.8,16.8,0.229,0.0,13.200000000000001
2026-02-09 02:00:00+00:00,79,16.8,14.4,0.23,0.0,12.600000000000001
2026-02-09 03:00:00+00:00,86,15.0,13.1,0.23,0.0,12.2
2026-02-09 04:00:00+00:00,91,15.3,13.4,0.23,0.0,13.5
2026-02-09 05:00:00+00:00,90,14.7,12.5,0.23,0.0,12.7
2026-02-09 06:00:00+00:00,85,14.5,12.0,0.23,0.0,11.5
2026-02-09 07:00:00+00:00,73,16.8,11.9,0.23,0.0,11.4
2026-02-09 08:00:00+00:00,76,14.2,11.4,0.23,0.0,9.399999999999999
2026-02-09 09:00:00+00:00,80,12.7,11.0,0.23,0.0,8.7
2026-02-09 10:00:00+00:00,85,12.6,11.1,0.23,0.0,9.6
2026-02-09 11:00:00+00:00,88,12.1,11.0,0.23,0.0,9.7
2026-02-09 12:00:00+00:00,90,10.9,10.3,0.23,0.0,8.9
2026-02-09 13:00:00+00:00,91,10.6,10.8,0.23,0.0,8.799999999999999
2026-02-09 14:00:00+00:00,90,11.1,10.9,0.23,0.0,9.1
2026-02-09 15:00:00+00:00,89,10.5,10.2,0.23,0.0,8.3
2026-02-09 16:00:00+00:00,90,11.0,10.9,0.23,0.0,9.0
2026-02-09 17:00:00+00:00,85,15.0,12.4,0.23,0.0,12.0
2026-02-09 18:00:00+00:00,72,19.1,14.4,0.23,0.3,13.500000000000002
2026-02-09 19:00:00+00:00,72,18.5,16.1,0.229,0.0,12.9
2026-02-09 20:00:00+00:00,75,18.2,17.1,0.228,0.0,13.2
2026-02-09 21:00:00+00:00,76,18.3,16.9,0.228,0.0,13.5
2026-02-09 22:00:00+00:00,74,18.6,18.1,0.227,0.0,13.400000000000002
2026-02-09 23:00:00+00:00,67,18.3,17.2,0.226,0.0,11.700000000000001
2026-02-10 00:00:00+00:00,75,17.6,16.9,0.225,0.0,12.600000000000001
2026-02-10 01:00:00+00:00,76,17.2,15.9,0.225,0.0,12.399999999999999
2026-02-10 02:00:00+00:00,79,15.6,14.1,0.225,0.0,11.399999999999999
2026-02-10 03:00:00+00:00,83,13.9,13.4,0.225,0.0,10.5
2026-02-10 04:00:00+00:00,85,14.1,13.0,0.225,0.0,11.1
2026-02-10 05:00:00+00:00,85,13.5,12.7,0.225,0.0,10.5
2026-02-10 06:00:00+00:00,83,13.1,12.7,0.225,0.0,9.7
2026-02-10 07:00:00+00:00,81,13.3,12.6,0.225,0.0,9.5
2026-02-10 08:00:00+00:00,79,13.3,12.5,0.225,0.0,9.100000000000001
2026-02-10 09:00:00+00:00,79,13.0,12.4,0.225,0.0,8.8
2026-02-10 10:00:00+00:00,79,13.2,12.5,0.225,0.0,9.0
2026-02-10 11:00:00+00:00,82,13.1,12.7,0.225,0.0,9.5
2026-02-10 12:00:00+00:00,84,13.6,13.0,0.225,0.0,10.399999999999999
2026-02-10 13:00:00+00:00,84,13.4,12.4,0.225,0.0,10.2
2026-02-10 14:00:00+00:00,87,12.9,12.6,0.225,0.0,10.3
2026-02-10 15:00:00+00:00,89,13.9,12.9,0.225,0.0,11.7
2026-02-10 16:00:00+00:00,89,15.6,13.6,0.225,0.0,13.399999999999999
2026-02-10 17:00:00+00:00,89,16.1,14.1,0.225,0.0,13.900000000000002
2026-02-10 18:00:00+00:00,87,16.4,14.7,0.225,0.0,13.799999999999999
2026-02-10 19:00:00+00:00,83,16.6,15.1,0.225,0.0,13.200000000000001
2026-02-10 20:00:00+00:00,83,16.9,16.5,0.224,0.0,13.499999999999998
2026-02-10 21:00:00+00:00,84,16.7,16.6,0.223,0.0,13.5
2026-02-10 22:00:00+00:00,84,16.8,17.8,0.222,0.0,13.600000000000001
2026-02-10 23:00:00+00:00,83,16.6,17.1,0.222,0.0,13.200000000000001
2026-02-11 00:00:00+00:00,83,16.2,16.0,0.221,0.0,12.799999999999999
2026-02-11 01:00:00+00:00,83,16.1,15.5,0.221,0.0,12.700000000000001
2026-02-11 02:00:00+00:00,85,15.9,15.1,0.221,0.6,12.9
2026-02-11 03:00:00+00:00,87,15.5,14.9,0.222,1.2,12.9
2026-02-11 04:00:00+00:00,90,15.1,14.8,0.233,4.4,13.1
2026-02-11 05:00:00+00:00,93,14.7,14.7,0.253,0.0,13.299999999999999
2026-02-11 06:00:00+00:00,91,14.5,14.5,0.255,0.0,12.7
2026-02-11 07:00:00+00:00,89,14.8,14.4,0.255,0.8,12.600000000000001
2026-02-11 08:00:00+00:00,88,14.9,14.3,0.256,0.0,12.5
2026-02-11 09:00:00+00:00,85,14.7,14.1,0.257,0.0,11.7
2026-02-11 10:00:00+00:00,84,14.3,14.0,0.257,0.0,11.100000000000001
2026-02-11 11:00:00+00:00,86,14.0,13.6,0.258,0.9,11.2
2026-02-11 12:00:00+00:00,84,14.0,13.4,0.26,0.0,10.8
2026-02-11 13:00:00+00:00,82,13.8,13.5,0.26,0.0,10.200000000000001
2026-02-11 14:00:00+00:00,83,13.7,13.2,0.261,0.0,10.299999999999999
2026-02-11 15:00:00+00:00,86,12.3,12.8,0.261,0.0,9.5
2026-02-11 16:00:00+00:00,90,12.2,13.1,0.261,0.0,10.2
2026-02-11 17:00:00+00:00,90,13.9,14.1,0.261,0.0,11.9
2026-02-11 18:00:00+00:00,83,15.3,15.2,0.26,0.0,11.9
2026-02-11 19:00:00+00:00,76,16.1,16.2,0.259,0.0,11.3
2026-02-11 20:00:00+00:00,74,16.5,17.0,0.258,0.0,11.3
2026-02-11 21:00:00+00:00,71,16.9,18.1,0.257,0.0,11.099999999999998
2026-02-11 22:00:00+00:00,69,17.1,18.6,0.254,0.0,10.900000000000002
2026-02-11 23:00:00+00:00,68,16.9,18.2,0.253,0.0,10.499999999999998
2026-02-12 00:00:00+00:00,67,16.2,16.8,0.252,0.0,9.6
2026-02-12 01:00:00+00:00,68,15.4,15.5,0.252,0.0,9.0
2026-02-12 02:00:00+00:00,72,14.4,14.4,0.251,0.0,8.8
2026-02-12 03:00:00+00:00,75,13.3,13.6,0.251,0.0,8.3
2026-02-12 04:00:00+00:00,78,12.2,12.7,0.251,0.0,7.799999999999999
2026-02-12 05:00:00+00:00,79,11.9,11.8,0.251,0.0,7.7
2026-02-12 06:00:00+00:00,79,11.8,11.4,0.251,0.0,7.6000000000000005
2026-02-12 07:00:00+00:00,82,9.9,10.3,0.251,0.0,6.300000000000001
2026-02-12 08:00:00+00:00,87,8.6,10.2,0.251,0.0,6.0
2026-02-12 09:00:00+00:00,90,8.2,9.5,0.251,0.0,6.199999999999999
2026-02-12 10:00:00+00:00,92,7.9,8.9,0.251,0.0,6.300000000000001
2026-02-12 11:00:00+00:00,93,7.0,9.1,0.251,0.0,5.6
2026-02-12 12:00:00+00:00,94,7.2,9.2,0.251,0.0,6.0
2026-02-12 13:00:00+00:00,94,7.3,8.9,0.251,0.0,6.1
2026-02-12 14:00:00+00:00,94,7.0,8.9,0.25,0.0,5.8
2026-02-12 15:00:00+00:00,93,6.5,8.3,0.25,0.0,5.1
2026-02-12 16:00:00+00:00,94,7.3,9.4,0.25,0.0,6.1
2026-02-12 17:00:00+00:00,89,12.5,11.2,0.25,0.0,10.3
2026-02-12 18:00:00+00:00,77,15.0,12.7,0.25,0.0,10.4
2026-02-12 19:00:00+00:00,70,15.7,14.4,0.249,0.0,9.7
2026-02-12 20:00:00+00:00,63,16.0,15.9,0.248,0.0,8.6
2026-02-12 21:00:00+00:00,62,16.6,17.4,0.246,0.0,9.000000000000002
2026-02-12 22:00:00+00:00,57,17.4,18.1,0.244,0.0,8.799999999999999
2026-02-12 23:00:00+00:00,57,17.6,17.9,0.243,0.0,9.000000000000002
2026-02-13 00:00:00+00:00,69,17.6,16.8,0.241,0.0,11.400000000000002
2026-02-13 01:00:00+00:00,70,17.3,15.7,0.241,0.0,11.3
2026-02-13 02:00:00+00:00,73,16.1,13.9,0.241,0.0,10.700000000000001
2026-02-13 03:00:00+00:00,68,14.6,12.2,0.241,0.0,8.2
2026-02-13 04:00:00+00:00,70,13.3,11.4,0.241,0.0,7.300000000000001
2026-02-13 05:00:00+00:00,77,11.4,10.6,0.241,0.0,6.800000000000001
2026-02-13 06:00:00+00:00,80,10.0,10.0,0.24,0.0,6.0
2026-02-13 07:00:00+00:00,84,8.9,9.7,0.241,0.0,5.7
2026-02-13 08:00:00+00:00,86,8.6,9.3,0.24,0.0,5.8
2026-02-13 09:00:00+00:00,86,8.0,9.1,0.241,0.0,5.2
2026-02-13 10:00:00+00:00,89,7.2,8.6,0.24,0.0,5.0
2026-02-13 11:00:00+00:00,91,6.7,8.5,0.24,0.0,4.9
2026-02-13 12:00:00+00:00,93,6.3,8.0,0.24,0.0,4.9
2026-02-13 13:00:00+00:00,94,6.0,7.8,0.24,0.0,4.8
2026-02-13 14:00:00+00:00,94,5.5,7.6,0.24,0.0,4.3
2026-02-13 15:00:00+00:00,93,5.2,7.3,0.24,0.0,3.8000000000000003
2026-02-13 16:00:00+00:00,91,7.4,8.6,0.24,0.0,5.6000000000000005
2026-02-13 17:00:00+00:00,87,13.5,10.6,0.24,0.0,10.9
2026-02-13 18:00:00+00:00,82,15.9,12.9,0.24,0.0,12.3
2026-02-13 19:00:00+00:00,80,16.9,14.8,0.239,0.0,12.899999999999999
2026-02-13 20:00:00+00:00,75,17.4,16.5,0.238,0.0,12.399999999999999
2026-02-13 21:00:00+00:00,71,18.4,18.0,0.236,0.0,12.599999999999998
2026-02-13 22:00:00+00:00,56,19.7,19.0,0.234,0.0,10.899999999999999
2026-02-13 23:00:00+00:00,57,20.5,19.0,0.232,0.0,11.9
2026-02-14 00:00:00+00:00,65,19.8,17.8,0.23,0.0,12.8
2026-02-14 01:00:00+00:00,68,19.0,16.3,0.23,0.0,12.6
2026-02-14 02:00:00+00:00,68,16.7,13.7,0.23,0.0,10.299999999999999
2026-02-14 03:00:00+00:00,76,14.9,12.7,0.23,0.0,10.100000000000001
2026-02-14 04:00:00+00:00,77,14.1,11.5,0.229,0.0,9.5
2026-02-14 05:00:00+00:00,79,13.7,11.0,0.23,0.0,9.5
2026-02-14 06:00:00+00:00,85,11.7,10.8,0.23,0.0,8.7
2026-02-14 07:00:00+00:00,87,10.5,10.3,0.23,0.0,7.9
2026-02-14 08:00:00+00:00,86,9.8,9.9,0.23,0.0,7.000000000000001
2026-02-14 09:00:00+00:00,84,9.8,9.4,0.23,0.0,6.6000000000000005
2026-02-14 10:00:00+00:00,81,11.1,10.3,0.23,0.0,7.3
2026-02-14 11:00:00+00:00,81,13.1,11.4,0.23,0.0,9.3
2026-02-14 12:00:00+00:00,84,14.0,11.8,0.23,0.0,10.8
2026-02-14 13:00:00+00:00,86,13.1,10.9,0.23,0.0,10.3
2026-02-14 14:00:00+00:00,88,11.4,10.4,0.23,0.0,9.0
2026-02-14 15:00:00+00:00,90,10.0,10.0,0.23,0.0,8.0
2026-02-14 16:00:00+00:00,88,11.6,11.1,0.23,0.0,9.2
2026-02-14 17:00:00+00:00,77,14.7,12.6,0.23,0.0,10.1
2026-02-14 18:00:00+00:00,74,16.2,14.1,0.229,0.0,11.0
2026-02-14 19:00:00+00:00,75,16.6,15.6,0.229,0.0,11.600000000000001
2026-02-14 20:00:00+00:00,74,17.0,16.6,0.228,0.0,11.8
2026-02-14 21:00:00+00:00,77,16.5,17.2,0.227,0.0,11.9
2026-02-14 22:00:00+00:00,79,16.3,16.5,0.226,0.0,12.100000000000001
2026-02-14 23:00:00+00:00,80,16.2,17.5,0.226,0.0,12.2
2026-02-15 00:00:00+00:00,79,15.9,16.9,0.225,0.0,11.7
2026-02-15 01:00:00+00:00,80,14.9,15.3,0.225,0.0,10.9
2026-02-15 02:00:00+00:00,82,14.2,14.6,0.225,0.0,10.6
2026-02-15 03:00:00+00:00,83,13.6,13.5,0.225,0.0,10.2
2026-02-15 04:00:00+00:00,86,12.3,11.9,0.226,0.0,9.5
2026-02-15 05:00:00+00:00,90,12.0,11.9,0.226,0.0,10.0
2026-02-15 06:00:00+00:00,90,13.2,12.5,0.226,0.0,11.2
2026-02-15 07:00:00+00:00,88,13.2,11.8,0.226,0.0,10.799999999999999
2026-02-15 08:00:00+00:00,87,13.1,12.1,0.226,0.0,10.5
2026-02-15 09:00:00+00:00,87,12.6,12.4,0.226,0.0,10.0
2026-02-15 10:00:00+00:00,89,12.6,12.6,0.226,0.0,10.399999999999999
2026-02-15 11:00:00+00:00,90,12.6,12.4,0.226,0.0,10.6
2026-02-15 12:00:00+00:00,89,12.6,12.2,0.226,0.0,10.399999999999999
2026-02-15 13:00:00+00:00,86,12.7,12.5,0.226,0.0,9.899999999999999
2026-02-15 14:00:00+00:00,83,12.8,12.6,0.226,0.0,9.4
2026-02-15 15:00:00+00:00,80,12.8,12.6,0.226,0.0,8.8
2026-02-15 16:00:00+00:00,77,13.1,12.8,0.226,0.0,8.5
2026-02-15 17:00:00+00:00,76,13.7,13.3,0.226,0.0,8.899999999999999
2026-02-15 18:00:00+00:00,73,15.5,14.9,0.226,0.0,10.1
2026-02-15 19:00:00+00:00,70,16.0,15.6,0.224,0.0,10.0
2026-02-15 20:00:00+00:00,70,15.9,16.6,0.223,0.0,9.9
2026-02-15 21:00:00+00:00,70,16.2,17.6,0.223,0.0,10.2
2026-02-15 22:00:00+00:00,70,15.9,17.4,0.222,0.0,9.9
2026-02-15 23:00:00+00:00,72,15.7,16.9,0.221,0.0,10.1
2026-02-16 00:00:00+00:00,69,15.5,16.0,0.221,0.0,9.3
2026-02-16 01:00:00+00:00,68,15.3,15.3,0.221,0.0,8.9
2026-02-16 02:00:00+00:00,71,15.0,14.8,0.22,0.0,9.2
2026-02-16 03:00:00+00:00,75,14.3,14.5,0.22,0.0,9.3
2026-02-16 04:00:00+00:00,77,13.8,14.2,0.221,0.0,9.200000000000001
2026-02-16 05:00:00+00:00,78,14.1,14.2,0.22,0.0,9.7
2026-02-16 06:00:00+00:00,77,14.4,14.1,0.221,0.0,9.8
2026-02-16 07:00:00+00:00,75,14.4,13.9,0.221,0.0,9.4
2026-02-16 08:00:00+00:00,74,14.8,13.8,0.22,0.0,9.600000000000001
2026-02-16 09:00:00+00:00,71,14.8,13.7,0.22,0.0,9.0
2026-02-16 10:00:00+00:00,74,14.2,13.6,0.22,0.0,9.0
2026-02-16 11:00:00+00:00,76,13.8,13.6,0.22,0.0,9.0
2026-02-16 12:00:00+00:00,76,14.4,13.4,0.22,0.0,9.600000000000001
2026-02-16 13:00:00+00:00,76,14.4,13.4,0.22,0.0,9.600000000000001
2026-02-16 14:00:00+00:00,77,14.2,13.4,0.22,0.0,9.6
2026-02-16 15:00:00+00:00,80,13.7,13.5,0.221,1.0,9.7
2026-02-16 16:00:00+00:00,84,13.5,13.5,0.224,1.1,10.3
2026-02-16 17:00:00+00:00,89,13.9,13.7,0.246,7.4,11.7
2026-02-16 18:00:00+00:00,91,13.0,13.5,0.296,1.4,11.2
2026-02-16 19:00:00+00:00,90,13.1,13.8,0.289,0.7,11.1
2026-02-16 20:00:00+00:00,89,13.1,14.3,0.288,0.0,10.899999999999999
2026-02-16 21:00:00+00:00,88,13.2,13.5,0.287,1.7,10.799999999999999
2026-02-16 22:00:00+00:00,86,14.2,15.4,0.297,0.4,11.399999999999999
2026-02-16 23:00:00+00:00,79,15.1,15.0,0.297,0.0,10.899999999999999
2026-02-17 00:00:00+00:00,77,14.1,14.2,0.296,0.0,9.5
2026-02-17 01:00:00+00:00,78,13.3,13.5,0.295,0.0,8.9
2026-02-17 02:00:00+00:00,78,12.8,12.5,0.294,0.0,8.4
2026-02-17 03:00:00+00:00,76,11.6,12.0,0.293,0.0,6.8
2026-02-17 04:00:00+00:00,78,9.9,11.1,0.292,0.0,5.5
2026-02-17 05:00:00+00:00,81,9.0,10.9,0.292,0.0,5.2
2026-02-17 06:00:00+00:00,85,9.0,11.4,0.292,0.0,6.0
2026-02-17 07:00:00+00:00,86,10.5,11.0,0.291,0.0,7.7
2026-02-17 08:00:00+00:00,87,8.4,10.1,0.291,0.0,5.800000000000001
2026-02-17 09:00:00+00:00,90,7.9,10.5,0.291,0.0,5.9
2026-02-17 10:00:00+00:00,92,8.6,11.0,0.292,1.5,7.0
2026-02-17 11:00:00+00:00,94,9.0,11.0,0.298,1.1,7.8
2026-02-17 12:00:00+00:00,96,8.5,10.3,0.305,0.0,7.7
2026-02-17 13:00:00+00:00,98,8.0,10.0,0.306,0.0,7.6
2026-02-17 14:00:00+00:00,99,7.3,9.6,0.306,0.0,7.1
2026-02-17 15:00:00+00:00,99,7.9,10.3,0.306,0.0,7.7
2026-02-17 16:00:00+00:00,99,8.9,10.9,0.305,0.0,8.700000000000001
2026-02-17 17:00:00+00:00,98,10.7,12.3,0.305,0.0,10.299999999999999
2026-02-17 18:00:00+00:00,92,12.3,12.7,0.304,0.0,10.700000000000001
2026-02-17 19:00:00+00:00,84,12.9,14.3,0.303,0.3,9.7
2026-02-17 20:00:00+00:00,78,13.5,14.5,0.302,0.0,9.1
2026-02-17 21:00:00+00:00,76,14.2,16.4,0.301,0.0,9.399999999999999
2026-02-17 22:00:00+00:00,75,14.9,15.4,0.3,0.0,9.9
2026-02-17 23:00:00+00:00,76,13.4,14.0,0.299,0.0,8.600000000000001
2026-02-18 00:00:00+00:00,78,13.0,13.5,0.299,0.0,8.6
2026-02-18 01:00:00+00:00,80,13.1,13.5,0.298,0.0,9.1
2026-02-18 02:00:00+00:00,79,14.1,13.0,0.298,0.0,9.899999999999999
2026-02-18 03:00:00+00:00,78,14.0,12.9,0.298,0.4,9.6
2026-02-18 04:00:00+00:00,81,13.3,12.7,0.299,0.2,9.5
2026-02-18 05:00:00+00:00,81,13.7,12.6,0.302,2.7,9.899999999999999
2026-02-18 06:00:00+00:00,84,13.5,12.7,0.328,1.4,10.3
2026-02-18 07:00:00+00:00,86,10.7,11.9,0.348,6.1,7.8999999999999995
2026-02-18 08:00:00+00:00,88,11.9,11.9,0.348,0.5,9.5
2026-02-18 09:00:00+00:00,85,11.4,11.7,0.347,0.4,8.4
2026-02-18 10:00:00+00:00,81,10.6,11.2,0.345,0.0,6.8
2026-02-18 11:00:00+00:00,80,9.4,10.4,0.345,0.3,5.4
2026-02-18 12:00:00+00:00,77,9.6,10.1,0.343,0.0,5.0
2026-02-18 13:00:00+00:00,76,9.0,9.9,0.342,0.0,4.2
2026-02-18 14:00:00+00:00,77,8.2,9.8,0.341,0.0,3.5999999999999996
2026-02-18 15:00:00+00:00,76,8.0,9.5,0.339,0.0,3.2
2026-02-18 16:00:00+00:00,71,9.0,10.0,0.338,0.0,3.2
2026-02-18 17:00:00+00:00,61,10.8,10.6,0.338,0.0,3.000000000000001
2026-02-18 18:00:00+00:00,56,11.9,11.7,0.336,0.0,3.0999999999999996
2026-02-18 19:00:00+00:00,51,13.0,12.7,0.335,0.0,3.1999999999999993
2026-02-18 20:00:00+00:00,49,13.5,13.5,0.333,0.0,3.3000000000000007
2026-02-18 21:00:00+00:00,47,13.9,15.1,0.332,0.0,3.3000000000000007
2026-02-18 22:00:00+00:00,47,14.2,15.4,0.329,0.0,3.5999999999999996
2026-02-18 23:00:00+00:00,45,14.4,14.9,0.328,0.0,3.4000000000000004
2026-02-19 00:00:00+00:00,46,14.1,13.6,0.326,0.0,3.299999999999999
2026-02-19 01:00:00+00:00,46,13.2,12.1,0.325,0.0,2.3999999999999986
2026-02-19 02:00:00+00:00,53,12.0,11.2,0.325,0.0,2.5999999999999996
2026-02-19 03:00:00+00:00,55,10.7,10.8,0.324,0.0,1.6999999999999993
2026-02-19 04:00:00+00:00,60,9.4,10.3,0.324,0.0,1.4000000000000004
2026-02-19 05:00:00+00:00,64,9.2,10.2,0.324,0.0,1.9999999999999991
2026-02-19 06:00:00+00:00,67,9.8,10.3,0.324,0.0,3.200000000000001
2026-02-19 07:00:00+00:00,68,9.0,9.9,0.323,0.0,2.5999999999999996
2026-02-19 08:00:00+00:00,68,8.3,9.0,0.323,0.0,1.9000000000000004
2026-02-19 09:00:00+00:00,72,7.0,8.5,0.323,0.0,1.4000000000000004
2026-02-19 10:00:00+00:00,75,7.5,9.5,0.323,0.0,2.5
2026-02-19 11:00:00+00:00,75,8.6,9.4,0.322,0.0,3.5999999999999996
2026-02-19 12:00:00+00:00,77,8.2,9.8,0.321,0.0,3.5999999999999996
2026-02-19 13:00:00+00:00,80,8.4,10.2,0.321,0.0,4.4
2026-02-19 14:00:00+00:00,86,8.0,10.4,0.321,0.2,5.2
2026-02-19 15:00:00+00:00,90,8.2,10.5,0.321,0.5,6.199999999999999
2026-02-19 16:00:00+00:00,93,8.7,10.7,0.329,4.6,7.299999999999999
2026-02-19 17:00:00+00:00,95,8.9,10.7,0.369,13.4,7.9
2026-02-19 18:00:00+00:00,96,9.6,11.2,0.407,6.1,8.799999999999999
2026-02-19 19:00:00+00:00,95,11.1,12.0,0.41,0.5,10.1
2026-02-19 20:00:00+00:00,92,12.9,13.2,0.409,0.0,11.3
2026-02-19 21:00:00+00:00,81,13.6,13.8,0.408,0.0,9.8
2026-02-19 22:00:00+00:00,75,13.7,14.2,0.407,0.0,8.7
2026-02-19 23:00:00+00:00,68,13.7,14.1,0.407,0.0,7.299999999999999
2026-02-20 00:00:00+00:00,61,13.0,13.3,0.407,0.0,5.2
2026-02-20 01:00:00+00:00,60,12.1,12.7,0.407,0.0,4.1
2026-02-20 02:00:00+00:00,61,11.0,11.8,0.408,0.0,3.2
2026-02-20 03:00:00+00:00,60,10.2,11.2,0.408,0.0,2.1999999999999993
2026-02-20 04:00:00+00:00,65,9.5,10.8,0.409,0.0,2.5
2026-02-20 05:00:00+00:00,71,8.9,10.4,0.409,0.0,3.1000000000000005
2026-02-20 06:00:00+00:00,71,8.6,9.6,0.409,0.0,2.8
2026-02-20 07:00:00+00:00,69,8.7,9.7,0.405,0.0,2.499999999999999
2026-02-20 08:00:00+00:00,65,8.9,8.9,0.405,0.0,1.9000000000000004
2026-02-20 09:00:00+00:00,68,8.7,9.1,0.406,0.0,2.299999999999999
2026-02-20 10:00:00+00:00,60,9.2,9.0,0.405,0.0,1.1999999999999993
2026-02-20 11:00:00+00:00,53,9.3,8.7,0.405,0.0,-0.09999999999999964
2026-02-20 12:00:00+00:00,57,8.7,8.5,0.404,0.0,0.09999999999999964
2026-02-20 13:00:00+00:00,52,9.1,8.6,0.404,0.0,-0.5
2026-02-20 14:00:00+00:00,50,9.1,8.4,0.404,0.0,-0.9000000000000004
2026-02-20 15:00:00+00:00,56,7.8,8.3,0.402,0.0,-1.0000000000000009
2026-02-20 16:00:00+00:00,66,7.2,8.9,0.402,0.0,0.40000000000000036
2026-02-20 17:00:00+00:00,66,9.2,10.1,0.402,0.0,2.3999999999999995
2026-02-20 18:00:00+00:00,57,10.4,10.8,0.403,0.0,1.8000000000000007
2026-02-20 19:00:00+00:00,51,12.0,12.3,0.402,0.0,2.1999999999999993
2026-02-20 20:00:00+00:00,47,12.9,14.0,0.401,0.0,2.3000000000000007
2026-02-20 21:00:00+00:00,51,13.2,15.3,0.4,0.0,3.3999999999999986
2026-02-20 22:00:00+00:00,48,13.6,15.8,0.399,0.0,3.1999999999999993
2026-02-20 23:00:00+00:00,53,13.5,15.7,0.398,0.0,4.1
2026-02-21 00:00:00+00:00,57,13.3,14.4,0.397,0.0,4.700000000000001
2026-02-21 01:00:00+00:00,59,13.1,13.4,0.397,0.0,4.9
2026-02-21 02:00:00+00:00,63,12.1,11.3,0.397,0.0,4.699999999999999
2026-02-21 03:00:00+00:00,69,10.1,10.0,0.397,0.0,3.8999999999999995
2026-02-21 04:00:00+00:00,72,9.3,9.5,0.397,0.0,3.700000000000001
2026-02-21 05:00:00+00:00,70,8.9,8.7,0.398,0.0,2.9000000000000004
2026-02-21 06:00:00+00:00,76,7.0,8.4,0.398,0.0,2.2
2026-02-21 07:00:00+00:00,78,6.5,8.0,0.398,0.0,2.0999999999999996
2026-02-21 08:00:00+00:00,79,5.8,7.8,0.398,0.0,1.5999999999999996
2026-02-21 09:00:00+00:00,82,5.2,7.7,0.398,0.0,1.6
2026-02-21 10:00:00+00:00,84,4.9,7.6,0.398,0.0,1.7000000000000002
2026-02-21 11:00:00+00:00,85,4.5,7.4,0.398,0.0,1.5
2026-02-21 12:00:00+00:00,84,4.4,7.2,0.398,0.0,1.2000000000000002
2026-02-21 13:00:00+00:00,82,4.2,7.1,0.398,0.0,0.6000000000000001
2026-02-21 14:00:00+00:00,81,3.9,6.9,0.398,0.0,0.10000000000000009
2026-02-21 15:00:00+00:00,83,3.6,6.9,0.398,0.0,0.20000000000000018
2026-02-21 16:00:00+00:00,83,6.3,8.1,0.399,0.0,2.9
2026-02-21 17:00:00+00:00,77,11.6,9.8,0.399,0.0,7.0
2026-02-21 18:00:00+00:00,67,13.4,11.2,0.399,0.0,6.800000000000001
2026-02-21 19:00:00+00:00,60,14.1,13.1,0.398,0.0,6.1
2026-02-21 20:00:00+00:00,60,14.7,14.5,0.397,0.0,6.699999999999999
2026-02-21 21:00:00+00:00,56,15.4,15.7,0.396,0.0,6.6
2026-02-21 22:00:00+00:00,50,15.7,16.3,0.395,0.0,5.699999999999999
2026-02-21 23:00:00+00:00,52,15.4,16.1,0.392,0.0,5.800000000000001
2026-02-22 00:00:00+00:00,56,15.2,14.9,0.39,0.0,6.399999999999999
2026-02-22 01:00:00+00:00,62,14.4,13.6,0.389,0.0,6.800000000000001
2026-02-22 02:00:00+00:00,69,13.1,12.5,0.387,0.0,6.8999999999999995
2026-02-22 03:00:00+00:00,72,11.8,11.5,0.387,0.0,6.200000000000001
2026-02-22 04:00:00+00:00,74,10.2,10.2,0.386,0.0,4.999999999999999
2026-02-22 05:00:00+00:00,77,8.8,9.4,0.387,0.0,4.200000000000001
2026-02-22 06:00:00+00:00,79,7.8,8.6,0.386,0.0,3.5999999999999996
2026-02-22 07:00:00+00:00,83,6.6,8.3,0.386,0.0,3.1999999999999997
2026-02-22 08:00:00+00:00,86,6.0,8.1,0.386,0.0,3.2
2026-02-22 09:00:00+00:00,87,5.3,7.7,0.386,0.0,2.6999999999999997
2026-02-22 10:00:00+00:00,87,5.0,7.5,0.386,0.0,2.4
2026-02-22 11:00:00+00:00,88,4.6,7.2,0.386,0.0,2.1999999999999997
2026-02-22 12:00:00+00:00,89,4.4,7.2,0.386,0.0,2.2
2026-02-22 13:00:00+00:00,90,4.3,7.2,0.385,0.0,2.3
2026-02-22 14:00:00+00:00,90,3.9,6.8,0.385,0.0,1.9
2026-02-22 15:00:00+00:00,91,4.0,6.8,0.385,0.0,2.2
2026-02-22 16:00:00+00:00,90,6.5,8.1,0.385,0.0,4.5
2026-02-22 17:00:00+00:00,85,12.0,10.1,0.385,0.0,9.0
2026-02-22 18:00:00+00:00,77,14.3,11.6,0.384,0.0,9.700000000000001
2026-02-22 19:00:00+00:00,61,15.4,13.3,0.383,0.0,7.6000000000000005
2026-02-22 20:00:00+00:00,55,16.0,15.0,0.38,0.0,7.0
2026-02-22 21:00:00+00:00,55,16.7,16.5,0.378,0.0,7.699999999999999
2026-02-22 22:00:00+00:00,55,17.1,17.4,0.376,0.0,8.100000000000001
2026-02-22 23:00:00+00:00,61,17.2,17.3,0.374,0.0,9.399999999999999
2026-02-23 00:00:00+00:00,65,16.8,16.1,0.37,0.0,9.8
